RMOB,MEA_MAP_21114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Title,Active Exceptions of 23 Rules in MEA_MAP_21114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TimeStamp,5/17/2021 13:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Filter Applied,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Admin Level 1,Admin Level 2,Admin Level 3,Admin Level 4,Admin Level 5,Rule Code,Rule Name,Severity,LE Status,Priority,DBE Val Comment,DBE Comment,Responsibility,LE Review,User Id,User Location,Assigned To,LE Reason,LE Details,Timestamp,Remark,Message,WAV Status,Project Name,LE Check,Validation Type,Clean For Extracts,CCLV Runlist,LE Enabled,Validation Id,Link Id
Saudo Arabija,Riad,Hu La Ma La,,,RDS049,Invalid RDS-TMC Direction of Road Indicator for NA Traffic,2,Active,HIGH,-,Ignore Noise in Oman and Saudi MAP-14714,TRAFFIC GPO,NO,vsalunkh,Mumbai,vsalunkh,,,05/07/21 16:06 PM,,RDS26+00477T,A,UNKNOWN,NO,W  ,NO,NO,YES,2452915622,2231685214
Saudo Arabija,Riad,Hu La Ma La,,,RDS049,Invalid RDS-TMC Direction of Road Indicator for NA Traffic,2,Active,HIGH,-,Ignore Noise in Oman and Saudi MAP-14714,TRAFFIC GPO,NO,weekend_vals,UNKNOWN,UNKNOWN,,,05/07/21 16:06 PM,,RDS26+00477T,A,UNKNOWN,NO,W  ,NO,NO,YES,2452915627,4286170107
Saudo Arabija,Riad,Hu La Ma La,,,RDS049,Invalid RDS-TMC Direction of Road Indicator for NA Traffic,2,Active,HIGH,-,Ignore Noise in Oman and Saudi MAP-14714,TRAFFIC GPO,NO,tmcommwiki,Chicago,tmcommwiki,,,05/07/21 16:06 PM,,RDS26+00477T,A,UNKNOWN,NO,W  ,NO,NO,YES,2452915626,9146268004
Saudo Arabija,Riad,Hu La Ma La,,,RDS049,Invalid RDS-TMC Direction of Road Indicator for NA Traffic,2,Active,HIGH,-,Ignore Noise in Oman and Saudi MAP-14714,TRAFFIC GPO,NO,vsalunkh,Mumbai,vsalunkh,,,05/07/21 16:06 PM,,RDS26+00477T,A,UNKNOWN,NO,W  ,NO,NO,YES,2452915625,2231685218
Saudo Arabija,Riad,Hu La Ma La,,,RDS049,Invalid RDS-TMC Direction of Road Indicator for NA Traffic,2,Active,HIGH,-,Ignore Noise in Oman and Saudi MAP-14714,TRAFFIC GPO,NO,weekend_vals,UNKNOWN,UNKNOWN,,,05/07/21 16:06 PM,,RDS26+00477T,A,UNKNOWN,NO,W  ,NO,NO,YES,2452915645,4286873304
Saudo Arabija,Riad,Hu La Ma La,,,RDS049,Invalid RDS-TMC Direction of Road Indicator for NA Traffic,2,Active,HIGH,-,Ignore Noise in Oman and Saudi MAP-14714,TRAFFIC GPO,NO,weekend_vals,UNKNOWN,UNKNOWN,,,05/07/21 16:06 PM,,RDS26+00477T,A,UNKNOWN,NO,W  ,NO,NO,YES,2452915644,4286873305
Saudo Arabija,Riad,Hu La Ma La,,,RDS049,Invalid RDS-TMC Direction of Road Indicator for NA Traffic,2,Active,HIGH,-,Ignore Noise in Oman and Saudi MAP-14714,TRAFFIC GPO,NO,weekend_vals,UNKNOWN,UNKNOWN,,,05/07/21 16:06 PM,,RDS26+00477,A,UNKNOWN,NO,W  ,NO,NO,YES,2452915643,1453613984
Saudo Arabija,Riad,Hu La Ma La,,,RDS049,Invalid RDS-TMC Direction of Road Indicator for NA Traffic,2,Active,HIGH,-,Ignore Noise in Oman and Saudi MAP-14714,TRAFFIC GPO,NO,weekend_vals,UNKNOWN,UNKNOWN,,,05/07/21 16:06 PM,,RDS26+00477T,A,UNKNOWN,NO,W  ,NO,NO,YES,2452915642,5206776747
Saudo Arabija,Riad,Hu La Ma La,,,RDS049,Invalid RDS-TMC Direction of Road Indicator for NA Traffic,2,Active,HIGH,-,Ignore Noise in Oman and Saudi MAP-14714,TRAFFIC GPO,NO,weekend_vals,UNKNOWN,UNKNOWN,,,05/07/21 16:06 PM,,RDS26+00477T,A,UNKNOWN,NO,W  ,NO,NO,YES,2452915641,5206776748
Saudo Arabija,Riad,Hu La Ma La,,,RDS049,Invalid RDS-TMC Direction of Road Indicator for NA Traffic,2,Active,HIGH,-,Ignore Noise in Oman and Saudi MAP-14714,TRAFFIC GPO,NO,weekend_vals,UNKNOWN,UNKNOWN,,,05/07/21 16:06 PM,,RDS26+00477T,A,UNKNOWN,NO,W  ,NO,NO,YES,2452915640,5206776580
Saudo Arabija,Riad,Hu La Ma La,,,RDS049,Invalid RDS-TMC Direction of Road Indicator for NA Traffic,2,Active,HIGH,-,Ignore Noise in Oman and Saudi MAP-14714,TRAFFIC GPO,NO,weekend_vals,UNKNOWN,UNKNOWN,,,05/07/21 16:06 PM,,RDS26P00477,A,UNKNOWN,NO,W  ,NO,NO,YES,2452915639,8345255455
Saudo Arabija,Riad,Hu La Ma La,,,RDS049,Invalid RDS-TMC Direction of Road Indicator for NA Traffic,2,Active,HIGH,-,Ignore Noise in Oman and Saudi MAP-14714,TRAFFIC GPO,NO,weekend_vals,UNKNOWN,UNKNOWN,,,05/07/21 16:06 PM,,RDS26P00477,A,UNKNOWN,NO,W  ,NO,NO,YES,2452915638,8345255456
Saudo Arabija,Riad,Hu La Ma La,,,RDS049,Invalid RDS-TMC Direction of Road Indicator for NA Traffic,2,Active,HIGH,-,Ignore Noise in Oman and Saudi MAP-14714,TRAFFIC GPO,NO,np-kommu,TechM,np-kommu,,,05/07/21 16:06 PM,,RDS26+00477T,A,UNKNOWN,NO,W  ,NO,NO,YES,2452915632,9765856232
Saudo Arabija,Riad,Hu La Ma La,,,RDS049,Invalid RDS-TMC Direction of Road Indicator for NA Traffic,2,Active,HIGH,-,Ignore Noise in Oman and Saudi MAP-14714,TRAFFIC GPO,NO,weekend_vals,UNKNOWN,UNKNOWN,,,05/07/21 16:06 PM,,RDS26P00477,A,UNKNOWN,NO,W  ,NO,NO,YES,2452915637,1453613983
Saudo Arabija,Mai Jia,Ji Da,,,RDS049,Invalid RDS-TMC Direction of Road Indicator for NA Traffic,2,Active,HIGH,-,Ignore Noise in Oman and Saudi MAP-14714,TRAFFIC GPO,NO,mepcomm,,mepcomm,,,05/07/21 16:06 PM,,RDS26-02816F,A,UNKNOWN,NO,W  ,NO,NO,YES,2452915453,8664127643
Saudo Arabija,Mai Jia,Ji Da,,,RDS049,Invalid RDS-TMC Direction of Road Indicator for NA Traffic,2,Active,HIGH,-,Ignore Noise in Oman and Saudi MAP-14714,TRAFFIC GPO,NO,mepcomm,,mepcomm,,,05/07/21 16:06 PM,,RDS26-02816F,A,UNKNOWN,NO,W  ,NO,NO,YES,2452915452,8664127642
Saudo Arabija,Mai Jia,Ji Da,,,RDS049,Invalid RDS-TMC Direction of Road Indicator for NA Traffic,2,Active,HIGH,-,Ignore Noise in Oman and Saudi MAP-14714,TRAFFIC GPO,NO,mepcomm,,mepcomm,,,05/07/21 16:06 PM,,RDS26-02816,A,UNKNOWN,NO,W  ,NO,NO,YES,2452915445,571381403
Saudo Arabija,Mai Jia,Ji Da,,,RDS049,Invalid RDS-TMC Direction of Road Indicator for NA Traffic,2,Active,HIGH,-,Ignore Noise in Oman and Saudi MAP-14714,TRAFFIC GPO,NO,mepcomm,,mepcomm,,,05/07/21 16:06 PM,,RDS26-02816F,A,UNKNOWN,NO,W  ,NO,NO,YES,2452915451,571472949
Saudo Arabija,Mai Jia,Ji Da,,,RDS049,Invalid RDS-TMC Direction of Road Indicator for NA Traffic,2,Active,HIGH,-,Ignore Noise in Oman and Saudi MAP-14714,TRAFFIC GPO,NO,mepcomm,,mepcomm,,,05/07/21 16:06 PM,,RDS26-02816,A,UNKNOWN,NO,W  ,NO,NO,YES,2452915449,571465493
Saudo Arabija,Mai Jia,Ji Da,,,RDS049,Invalid RDS-TMC Direction of Road Indicator for NA Traffic,2,Active,HIGH,-,Ignore Noise in Oman and Saudi MAP-14714,TRAFFIC GPO,NO,tmcommwiki,Chicago,tmcommwiki,,,05/07/21 16:06 PM,,RDS26-02816,A,UNKNOWN,NO,W  ,NO,NO,YES,2452915448,571166192
Saudo Arabija,Mai Jia,Ji Da,,,RDS049,Invalid RDS-TMC Direction of Road Indicator for NA Traffic,2,Active,HIGH,-,Ignore Noise in Oman and Saudi MAP-14714,TRAFFIC GPO,NO,weekend_vals,UNKNOWN,UNKNOWN,,,05/07/21 16:06 PM,,RDS26-02816,A,UNKNOWN,NO,W  ,NO,NO,YES,2452915447,571201099
Saudo Arabija,Mai Jia,Ji Da,,,RDS049,Invalid RDS-TMC Direction of Road Indicator for NA Traffic,2,Active,HIGH,-,Ignore Noise in Oman and Saudi MAP-14714,TRAFFIC GPO,NO,np-botta,TechM,np-botta,,,05/07/21 16:06 PM,,RDS26-02816,A,UNKNOWN,NO,W  ,NO,NO,YES,2452915446,571176837
Saudo Arabija,Mai Jia,Ji Da,,,RDS049,Invalid RDS-TMC Direction of Road Indicator for NA Traffic,2,Active,HIGH,-,Ignore Noise in Oman and Saudi MAP-14714,TRAFFIC GPO,NO,tmgisdig,Chicago,tmgisdig,,,05/07/21 16:06 PM,,RDS26+02799,A,UNKNOWN,NO,W  ,NO,NO,YES,2452916306,571167976
Saudo Arabija,Mai Jia,Ji Da,,,RDS049,Invalid RDS-TMC Direction of Road Indicator for NA Traffic,2,Active,HIGH,-,Ignore Noise in Oman and Saudi MAP-14714,TRAFFIC GPO,NO,tmgisdig,Chicago,tmgisdig,,,05/07/21 16:06 PM,,RDS26+02799,A,UNKNOWN,NO,W  ,NO,NO,YES,2452916305,8978507645
Saudo Arabija,Mai Jia,Ji Da,,,RDS049,Invalid RDS-TMC Direction of Road Indicator for NA Traffic,2,Active,HIGH,-,Ignore Noise in Oman and Saudi MAP-14714,TRAFFIC GPO,NO,tmgisdig,Chicago,tmgisdig,,,05/07/21 16:06 PM,,RDS26+02799,A,UNKNOWN,NO,W  ,NO,NO,YES,2452916304,8978507646
Saudo Arabija,Mai Jia,Ji Da,,,RDS049,Invalid RDS-TMC Direction of Road Indicator for NA Traffic,2,Active,HIGH,-,Ignore Noise in Oman and Saudi MAP-14714,TRAFFIC GPO,NO,tmgisdig,Chicago,tmgisdig,,,05/07/21 16:06 PM,,RDS26+02799,A,UNKNOWN,NO,W  ,NO,NO,YES,2452916307,3656381559
Saudo Arabija,Mai Jia,Ji Da,,,RDS049,Invalid RDS-TMC Direction of Road Indicator for NA Traffic,2,Active,HIGH,-,Ignore Noise in Oman and Saudi MAP-14714,TRAFFIC GPO,NO,np-chitrapu,TriGeo,np-chitrapu,,,05/07/21 16:06 PM,,RDS26-00300,A,UNKNOWN,NO,W  ,NO,NO,YES,2452916220,3251877518
Saudo Arabija,Mai Jia,Ji Da,,,RDS049,Invalid RDS-TMC Direction of Road Indicator for NA Traffic,2,Active,HIGH,-,Ignore Noise in Oman and Saudi MAP-14714,TRAFFIC GPO,NO,tmgisdig,Chicago,tmgisdig,,,05/07/21 16:06 PM,,RDS26-00296,A,UNKNOWN,NO,W  ,NO,NO,YES,2452915850,571457801
Saudo Arabija,Mai Jia,Ji Da,,,RDS049,Invalid RDS-TMC Direction of Road Indicator for NA Traffic,2,Active,HIGH,-,Ignore Noise in Oman and Saudi MAP-14714,TRAFFIC GPO,NO,tmgisdig,Chicago,tmgisdig,,,05/07/21 16:06 PM,,RDS26-00296,A,UNKNOWN,NO,W  ,NO,NO,YES,2452915849,3414878829
Saudo Arabija,Mai Jia,Ji Da,,,RDS049,Invalid RDS-TMC Direction of Road Indicator for NA Traffic,2,Active,HIGH,-,Ignore Noise in Oman and Saudi MAP-14714,TRAFFIC GPO,NO,tmgisdig,Chicago,tmgisdig,,,05/07/21 16:06 PM,,RDS26-00296,A,UNKNOWN,NO,W  ,NO,NO,YES,2452915848,8468878080
Saudo Arabija,Riad,Lu Ma,,,RDS049,Invalid RDS-TMC Direction of Road Indicator for NA Traffic,2,Active,HIGH,-,Ignore Noise in Oman and Saudi MAP-14714,TRAFFIC GPO,NO,tmcommwiki,Chicago,tmcommwiki,,,05/07/21 16:06 PM,,RDS26+00440F,A,UNKNOWN,NO,W  ,NO,NO,YES,2452915902,9167859370
Saudo Arabija,Riad,Lu Ma,,,RDS049,Invalid RDS-TMC Direction of Road Indicator for NA Traffic,2,Active,HIGH,-,Ignore Noise in Oman and Saudi MAP-14714,TRAFFIC GPO,NO,tmcommwiki,Chicago,tmcommwiki,,,05/07/21 16:06 PM,,RDS26+00440F,A,UNKNOWN,NO,W  ,NO,NO,YES,2452915901,9167859369
Saudo Arabija,Riad,Lu Ma,,,RDS049,Invalid RDS-TMC Direction of Road Indicator for NA Traffic,2,Active,HIGH,-,Ignore Noise in Oman and Saudi MAP-14714,TRAFFIC GPO,NO,tmcommwiki,Chicago,tmcommwiki,,,05/07/21 16:06 PM,,RDS26+00440F,A,UNKNOWN,NO,W  ,NO,NO,YES,2452915900,9167859368
Saudo Arabija,Riad,Lu Ma,,,RDS049,Invalid RDS-TMC Direction of Road Indicator for NA Traffic,2,Active,HIGH,-,Ignore Noise in Oman and Saudi MAP-14714,TRAFFIC GPO,NO,weekend_vals,UNKNOWN,UNKNOWN,,,05/07/21 16:06 PM,,RDS26+00440F,A,UNKNOWN,NO,W  ,NO,NO,YES,2452915899,4279148588
Saudo Arabija,Riad,Lu Ma,,,RDS049,Invalid RDS-TMC Direction of Road Indicator for NA Traffic,2,Active,HIGH,-,Ignore Noise in Oman and Saudi MAP-14714,TRAFFIC GPO,NO,tmcommwiki,Chicago,tmcommwiki,,,05/07/21 16:06 PM,,RDS26+00440F,A,UNKNOWN,NO,W  ,NO,NO,YES,2452915898,5659486613
Saudo Arabija,Riad,Lu Ma,,,RDS049,Invalid RDS-TMC Direction of Road Indicator for NA Traffic,2,Active,HIGH,-,Ignore Noise in Oman and Saudi MAP-14714,TRAFFIC GPO,NO,weekend_vals,UNKNOWN,UNKNOWN,,,05/07/21 16:06 PM,,RDS26+00440F,A,UNKNOWN,NO,W  ,NO,NO,YES,2452915897,5659486614
Saudo Arabija,Riad,Lu Ma,,,RDS049,Invalid RDS-TMC Direction of Road Indicator for NA Traffic,2,Active,HIGH,-,Ignore Noise in Oman and Saudi MAP-14714,TRAFFIC GPO,NO,weekend_vals,UNKNOWN,UNKNOWN,,,05/07/21 16:06 PM,,RDS26+00440F,A,UNKNOWN,NO,W  ,NO,NO,YES,2452915896,5659486593
Saudo Arabija,Riad,Lu Ma,,,RDS049,Invalid RDS-TMC Direction of Road Indicator for NA Traffic,2,Active,HIGH,-,Ignore Noise in Oman and Saudi MAP-14714,TRAFFIC GPO,NO,tmcommwiki,Chicago,tmcommwiki,,,05/07/21 16:06 PM,,RDS26+00440F,A,UNKNOWN,NO,W  ,NO,NO,YES,2452915895,5659486594
Saudo Arabija,Riad,Lu Ma,,,RDS049,Invalid RDS-TMC Direction of Road Indicator for NA Traffic,2,Active,HIGH,-,Ignore Noise in Oman and Saudi MAP-14714,TRAFFIC GPO,NO,weekend_vals,UNKNOWN,UNKNOWN,,,05/07/21 16:06 PM,,RDS26+00440F,A,UNKNOWN,NO,W  ,NO,NO,YES,2452915894,4280162013
Saudo Arabija,Riad,Lu Ma,,,RDS049,Invalid RDS-TMC Direction of Road Indicator for NA Traffic,2,Active,HIGH,-,Ignore Noise in Oman and Saudi MAP-14714,TRAFFIC GPO,NO,np-kanthi,TriGeo,np-kanthi,,,05/07/21 16:06 PM,,RDS26+00440F,A,UNKNOWN,NO,W  ,NO,NO,YES,2452915889,8690802563
Saudo Arabija,Riad,Lu Ma,,,RDS049,Invalid RDS-TMC Direction of Road Indicator for NA Traffic,2,Active,HIGH,-,Ignore Noise in Oman and Saudi MAP-14714,TRAFFIC GPO,NO,weekend_vals,UNKNOWN,UNKNOWN,,,05/07/21 16:06 PM,,RDS26+00440F,A,UNKNOWN,NO,W  ,NO,NO,YES,2452915893,4280162014
Saudo Arabija,Riad,Lu Ma,,,RDS049,Invalid RDS-TMC Direction of Road Indicator for NA Traffic,2,Active,HIGH,-,Ignore Noise in Oman and Saudi MAP-14714,TRAFFIC GPO,NO,tmcommwiki,Chicago,tmcommwiki,,,05/07/21 16:06 PM,,RDS26+00440F,A,UNKNOWN,NO,W  ,NO,NO,YES,2452915892,9072309454
Saudo Arabija,Riad,Lu Ma,,,RDS049,Invalid RDS-TMC Direction of Road Indicator for NA Traffic,2,Active,HIGH,-,Ignore Noise in Oman and Saudi MAP-14714,TRAFFIC GPO,NO,tmcommwiki,Chicago,tmcommwiki,,,05/07/21 16:06 PM,,RDS26+00440F,A,UNKNOWN,NO,W  ,NO,NO,YES,2452915891,9072309455
Saudo Arabija,Riad,Lu Ma,,,RDS049,Invalid RDS-TMC Direction of Road Indicator for NA Traffic,2,Active,HIGH,-,Ignore Noise in Oman and Saudi MAP-14714,TRAFFIC GPO,NO,tmcommwiki,Chicago,tmcommwiki,,,05/07/21 16:06 PM,,RDS26+00440F,A,UNKNOWN,NO,W  ,NO,NO,YES,2452915890,8751323520
Saudo Arabija,Riad,Lu Ma,,,RDS049,Invalid RDS-TMC Direction of Road Indicator for NA Traffic,2,Active,HIGH,-,Ignore Noise in Oman and Saudi MAP-14714,TRAFFIC GPO,NO,weekend_vals,UNKNOWN,UNKNOWN,,,05/07/21 16:06 PM,,RDS26+00440F,A,UNKNOWN,NO,W  ,NO,NO,YES,2452915867,5656907779
Saudo Arabija,Riad,Lu Ma,,,RDS049,Invalid RDS-TMC Direction of Road Indicator for NA Traffic,2,Active,HIGH,-,Ignore Noise in Oman and Saudi MAP-14714,TRAFFIC GPO,NO,weekend_vals,UNKNOWN,UNKNOWN,,,05/07/21 16:06 PM,,RDS26+00440F,A,UNKNOWN,NO,W  ,NO,NO,YES,2452915866,4280164941
Saudo Arabija,Riad,Lu Ma,,,RDS049,Invalid RDS-TMC Direction of Road Indicator for NA Traffic,2,Active,HIGH,-,Ignore Noise in Oman and Saudi MAP-14714,TRAFFIC GPO,NO,weekend_vals,UNKNOWN,UNKNOWN,,,05/07/21 16:06 PM,,RDS26+00440F,A,UNKNOWN,NO,W  ,NO,NO,YES,2452915865,4591788571
Saudo Arabija,Riad,Lu Ma,,,RDS049,Invalid RDS-TMC Direction of Road Indicator for NA Traffic,2,Active,HIGH,-,Ignore Noise in Oman and Saudi MAP-14714,TRAFFIC GPO,NO,tmcommwiki,Chicago,tmcommwiki,,,05/07/21 16:06 PM,,RDS26+00440F,A,UNKNOWN,NO,W  ,NO,NO,YES,2452915864,4591788572
Saudo Arabija,Riad,Lu Ma,,,RDS049,Invalid RDS-TMC Direction of Road Indicator for NA Traffic,2,Active,HIGH,-,Ignore Noise in Oman and Saudi MAP-14714,TRAFFIC GPO,NO,np-tjembish,TriGeo,np-tjembish,,,05/07/21 16:06 PM,,RDS26+00440F,A,UNKNOWN,NO,W  ,NO,NO,YES,2452915858,8739809448
Saudo Arabija,Riad,Lu Ma,,,RDS049,Invalid RDS-TMC Direction of Road Indicator for NA Traffic,2,Active,HIGH,-,Ignore Noise in Oman and Saudi MAP-14714,TRAFFIC GPO,NO,weekend_vals,UNKNOWN,UNKNOWN,,,05/07/21 16:06 PM,,RDS26+00440F,A,UNKNOWN,NO,W  ,NO,NO,YES,2452915857,4590828148
Saudo Arabija,Riad,Lu Ma,,,RDS049,Invalid RDS-TMC Direction of Road Indicator for NA Traffic,2,Active,HIGH,-,Ignore Noise in Oman and Saudi MAP-14714,TRAFFIC GPO,NO,weekend_vals,UNKNOWN,UNKNOWN,,,05/07/21 16:06 PM,,RDS26+00440F,A,UNKNOWN,NO,W  ,NO,NO,YES,2452915856,4590828245
Saudo Arabija,Riad,Lu Ma,,,RDS049,Invalid RDS-TMC Direction of Road Indicator for NA Traffic,2,Active,HIGH,-,Ignore Noise in Oman and Saudi MAP-14714,TRAFFIC GPO,NO,tmcommwiki,Chicago,tmcommwiki,,,05/07/21 16:06 PM,,RDS26+00440F,A,UNKNOWN,NO,W  ,NO,NO,YES,2452915863,4591788593
Saudo Arabija,Riad,Lu Ma,,,RDS049,Invalid RDS-TMC Direction of Road Indicator for NA Traffic,2,Active,HIGH,-,Ignore Noise in Oman and Saudi MAP-14714,TRAFFIC GPO,NO,weekend_vals,UNKNOWN,UNKNOWN,,,05/07/21 16:06 PM,,RDS26+00440F,A,UNKNOWN,NO,W  ,NO,NO,YES,2452915855,5141237933
Saudo Arabija,Riad,Lu Ma,,,RDS049,Invalid RDS-TMC Direction of Road Indicator for NA Traffic,2,Active,HIGH,-,Ignore Noise in Oman and Saudi MAP-14714,TRAFFIC GPO,NO,weekend_vals,UNKNOWN,UNKNOWN,,,05/07/21 16:06 PM,,RDS26+00440F,A,UNKNOWN,NO,W  ,NO,NO,YES,2452915854,5141237934
Saudo Arabija,Riad,Lu Ma,,,RDS049,Invalid RDS-TMC Direction of Road Indicator for NA Traffic,2,Active,HIGH,-,Ignore Noise in Oman and Saudi MAP-14714,TRAFFIC GPO,NO,tmcommwiki,Chicago,tmcommwiki,,,05/07/21 16:06 PM,,RDS26+00440F,A,UNKNOWN,NO,W  ,NO,NO,YES,2452915862,4591788594
Saudo Arabija,Riad,Lu Ma,,,RDS049,Invalid RDS-TMC Direction of Road Indicator for NA Traffic,2,Active,HIGH,-,Ignore Noise in Oman and Saudi MAP-14714,TRAFFIC GPO,NO,weekend_vals,UNKNOWN,UNKNOWN,,,05/07/21 16:06 PM,,RDS26+00440F,A,UNKNOWN,NO,W  ,NO,NO,YES,2452915861,4591578652
Saudo Arabija,Riad,Lu Ma,,,RDS049,Invalid RDS-TMC Direction of Road Indicator for NA Traffic,2,Active,HIGH,-,Ignore Noise in Oman and Saudi MAP-14714,TRAFFIC GPO,NO,weekend_vals,UNKNOWN,UNKNOWN,,,05/07/21 16:06 PM,,RDS26+00440F,A,UNKNOWN,NO,W  ,NO,NO,YES,2452915860,4590887446
Saudo Arabija,Riad,Lu Ma,,,RDS049,Invalid RDS-TMC Direction of Road Indicator for NA Traffic,2,Active,HIGH,-,Ignore Noise in Oman and Saudi MAP-14714,TRAFFIC GPO,NO,np-tjembish,TriGeo,np-tjembish,,,05/07/21 16:06 PM,,RDS26+00440F,A,UNKNOWN,NO,W  ,NO,NO,YES,2452915859,8739809447
Saudo Arabija,Riad,Lu Ma,,,RDS049,Invalid RDS-TMC Direction of Road Indicator for NA Traffic,2,Active,HIGH,-,Ignore Noise in Oman and Saudi MAP-14714,TRAFFIC GPO,NO,weekend_vals,UNKNOWN,UNKNOWN,,,05/07/21 16:06 PM,,RDS26+00440F,A,UNKNOWN,NO,W  ,NO,NO,YES,2452915853,1345630057
Saudo Arabija,Riad,Lu Ma,,,RDS049,Invalid RDS-TMC Direction of Road Indicator for NA Traffic,2,Active,HIGH,-,Ignore Noise in Oman and Saudi MAP-14714,TRAFFIC GPO,NO,weekend_vals,UNKNOWN,UNKNOWN,,,05/07/21 16:06 PM,,RDS26+00440F,A,UNKNOWN,NO,W  ,NO,NO,YES,2452915852,1343824199
Saudo Arabija,Riad,Lu Ma,,,RDS049,Invalid RDS-TMC Direction of Road Indicator for NA Traffic,2,Active,HIGH,-,Ignore Noise in Oman and Saudi MAP-14714,TRAFFIC GPO,NO,weekend_vals,UNKNOWN,UNKNOWN,,,05/07/21 16:06 PM,,RDS26+00440F,A,UNKNOWN,NO,W  ,NO,NO,YES,2452915851,1343824195
Saudo Arabija,Riad,Lu Ma,,,RDS049,Invalid RDS-TMC Direction of Road Indicator for NA Traffic,2,Active,HIGH,-,Ignore Noise in Oman and Saudi MAP-14714,TRAFFIC GPO,NO,weekend_vals,UNKNOWN,UNKNOWN,,,05/07/21 16:06 PM,,RDS26+00440,A,UNKNOWN,NO,W  ,NO,NO,YES,2452915965,1466384326
Saudo Arabija,Riad,Lu Ma,,,RDS049,Invalid RDS-TMC Direction of Road Indicator for NA Traffic,2,Active,HIGH,-,Ignore Noise in Oman and Saudi MAP-14714,TRAFFIC GPO,NO,weekend_vals,UNKNOWN,UNKNOWN,,,05/07/21 16:06 PM,,RDS26+00440F,A,UNKNOWN,NO,W  ,NO,NO,YES,2452915964,5141237952
Saudo Arabija,Riad,Lu Ma,,,RDS049,Invalid RDS-TMC Direction of Road Indicator for NA Traffic,2,Active,HIGH,-,Ignore Noise in Oman and Saudi MAP-14714,TRAFFIC GPO,NO,tmcommwiki,Chicago,tmcommwiki,,,05/07/21 16:06 PM,,RDS26+00440F,A,UNKNOWN,NO,W  ,NO,NO,YES,2452915963,9072315698
Saudo Arabija,Riad,Lu Ma,,,RDS049,Invalid RDS-TMC Direction of Road Indicator for NA Traffic,2,Active,HIGH,-,Ignore Noise in Oman and Saudi MAP-14714,TRAFFIC GPO,NO,tmcommwiki,Chicago,tmcommwiki,,,05/07/21 16:06 PM,,RDS26+00440F,A,UNKNOWN,NO,W  ,NO,NO,YES,2452915962,9072320285
Saudo Arabija,Riad,Lu Ma,,,RDS049,Invalid RDS-TMC Direction of Road Indicator for NA Traffic,2,Active,HIGH,-,Ignore Noise in Oman and Saudi MAP-14714,TRAFFIC GPO,NO,weekend_vals,UNKNOWN,UNKNOWN,,,05/07/21 16:06 PM,,RDS26+00440F,A,UNKNOWN,NO,W  ,NO,NO,YES,2452915961,5618442335
Saudo Arabija,Riad,Lu Ma,,,RDS049,Invalid RDS-TMC Direction of Road Indicator for NA Traffic,2,Active,HIGH,-,Ignore Noise in Oman and Saudi MAP-14714,TRAFFIC GPO,NO,weekend_vals,UNKNOWN,UNKNOWN,,,05/07/21 16:06 PM,,RDS26+00440F,A,UNKNOWN,NO,W  ,NO,NO,YES,2452915960,5141237720
Saudo Arabija,Riad,Lu Ma,,,RDS049,Invalid RDS-TMC Direction of Road Indicator for NA Traffic,2,Active,HIGH,-,Ignore Noise in Oman and Saudi MAP-14714,TRAFFIC GPO,NO,tmcommwiki,Chicago,tmcommwiki,,,05/07/21 16:06 PM,,RDS26+00440F,A,UNKNOWN,NO,W  ,NO,NO,YES,2452915959,9072320284
Saudo Arabija,Riad,Lu Ma,,,RDS049,Invalid RDS-TMC Direction of Road Indicator for NA Traffic,2,Active,HIGH,-,Ignore Noise in Oman and Saudi MAP-14714,TRAFFIC GPO,NO,weekend_vals,UNKNOWN,UNKNOWN,,,05/07/21 16:06 PM,,RDS26+00440F,A,UNKNOWN,NO,W  ,NO,NO,YES,2452915958,5141237718
Saudo Arabija,Riad,Lu Ma,,,RDS049,Invalid RDS-TMC Direction of Road Indicator for NA Traffic,2,Active,HIGH,-,Ignore Noise in Oman and Saudi MAP-14714,TRAFFIC GPO,NO,weekend_vals,UNKNOWN,UNKNOWN,,,05/07/21 16:06 PM,,RDS26+00440F,A,UNKNOWN,NO,W  ,NO,NO,YES,2452915957,5141237719
Saudo Arabija,Riad,Lu Ma,,,RDS049,Invalid RDS-TMC Direction of Road Indicator for NA Traffic,2,Active,HIGH,-,Ignore Noise in Oman and Saudi MAP-14714,TRAFFIC GPO,NO,weekend_vals,UNKNOWN,UNKNOWN,,,05/07/21 16:06 PM,,RDS26+00440F,A,UNKNOWN,NO,W  ,NO,NO,YES,2452915956,4590970608
Saudo Arabija,Riad,Lu Ma,,,RDS049,Invalid RDS-TMC Direction of Road Indicator for NA Traffic,2,Active,HIGH,-,Ignore Noise in Oman and Saudi MAP-14714,TRAFFIC GPO,NO,weekend_vals,UNKNOWN,UNKNOWN,,,05/07/21 16:06 PM,,RDS26+00440F,A,UNKNOWN,NO,W  ,NO,NO,YES,2452915955,4590970609
